用户id,金币余额,绿币余额,ad_name,通用奖励翻倍原因,累计游戏场次,reward
1.16388E+18,123000,1.9,ad_video_starfish,,6,"金币:100000,绿币:0"
1.16389E+18,1140000,2.66,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16386E+18,1540000,0,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16381E+18,540000,1.33,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16403E+18,640000,0.91,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.14"
1.1638E+18,5233000,2.8,ad_video_wild,,1,"金币:0,绿币:0.62"
1.1636E+18,280000,0.78,ad_video_wild,,2,"金币:0,绿币:0.58"
1.16336E+18,1040000,0.61,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.51"
1.16375E+18,540000,1.8,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.16353E+18,940000,1.13,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.22"
1.16342E+18,540000,1.3,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.7"
1.16366E+18,540000,1.31,ad_video_starfish,,2,"金币:0,绿币:0.57"
1.16377E+18,280000,0.67,ad_video_wild,,2,"金币:100000,绿币:0"
1.16382E+18,540000,1.44,ad_video_starfish,,2,"金币:0,绿币:0.99"
1.16384E+18,1240000,3.18,ad_video_starfish,,2,"金币:0,绿币:0.27"
1.16385E+18,540000,1.22,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16383E+18,493000,1.03,ad_video_popup_bonus,礼物-在线奖励,2,"金币:undefined,绿币:0.14"
1.16475E+18,740000,1.65,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16251E+18,780000,0.34,ad_video_wild,,2,"金币:0,绿币:0.29"
1.16283E+18,33000,1.2,ad_video_details_powerup,,2,"金币:0,绿币:0.71"
1.16293E+18,540000,1.23,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16293E+18,640000,1.17,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.42"
1.16297E+18,540000,0.8,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.1626E+18,700000,1.56,ad_video_wild,,2,"金币:0,绿币:0.24"
1.16292E+18,2540000,1.12,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16284E+18,540000,1.35,ad_video_popup_bonus,任务奖励,0,"金币:undefined,绿币:0.04"
1.16272E+18,1040000,0.98,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.04"
1.16303E+18,640000,0.86,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.04"
1.16303E+18,640000,1.81,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.28"
1.16285E+18,1540000,0.93,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16274E+18,180000,1.38,ad_video_wild,,2,"金币:0,绿币:0.27"
1.16303E+18,940000,1.55,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16299E+18,740000,1.25,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16303E+18,540000,2.61,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16299E+18,540000,0.92,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.04"
1.16301E+18,740000,4.34,ad_video_wild,,1,"金币:undefined,绿币:0.04"
1.16302E+18,830000,3.81,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.03"
1.16284E+18,540000,1.38,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.05"
1.16253E+18,1050000,4.26,ad_video_cashgame_num,,0,"金币:0,绿币:1.04"
1.16285E+18,640000,2.27,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16268E+18,540000,1.15,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.05"
1.16271E+18,540000,1.09,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.74"
1.16253E+18,1040000,1.4,ad_video_starfish,,0,"金币:undefined,绿币:0.03"
1.16255E+18,2640000,1.51,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.28"
1.16272E+18,540000,0.7,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.4"
1.16273E+18,740000,0.86,ad_video_details_powerup,,1,"金币:0,绿币:0.26"
1.16272E+18,640000,1.19,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16274E+18,740000,0.24,ad_video_details_bingo,,1,"金币:0,绿币:0.79"
1.16303E+18,1540000,1.07,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.1627E+18,540000,1.25,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16279E+18,740000,0.27,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16275E+18,640000,1.4,ad_video_popup_bonus,礼物-在线奖励,1,"金币:5000,绿币:0"
1.1629E+18,540000,0.87,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16304E+18,540000,3.6,ad_video_popup_bonus,标记海星,2,"金币:5000,绿币:0"
1.16305E+18,540000,1.58,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.04"
1.16305E+18,740000,1.41,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16304E+18,280000,1.71,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16267E+18,235000,4.75,ad_video_wild,,1,"金币:undefined,绿币:0.05"
1.16306E+18,600000,1.43,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16302E+18,1040000,0.91,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16305E+18,840000,2.43,ad_video_starfish,,2,"金币:undefined,绿币:0.03"
1.16304E+18,540000,3.66,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.163E+18,540000,1.82,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16272E+18,1140000,0,ad_video_wild,,1,"金币:undefined,绿币:0.14"
1.16466E+18,640000,3.27,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16464E+18,280000,0.95,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16466E+18,740000,1.43,ad_video_details_powerup,,1,"金币:0,绿币:0.99"
1.16465E+18,540000,2.16,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16366E+18,780000,3.55,ad_video_checkin_remedy,,0,"金币:undefined,绿币:0.04"
1.16454E+18,643000,6.4,ad_video_starfish,,2,"金币:0,绿币:0.43"
1.16464E+18,500000,0.2,ad_video_wild,,1,"金币:100000,绿币:0"
1.16433E+18,2540000,0.83,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16468E+18,250000,2.13,ad_video_wild,,1,"金币:0,绿币:0.99"
1.16468E+18,540000,1.24,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16469E+18,540000,1.65,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.26"
1.16468E+18,540000,2.43,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16467E+18,743000,3.02,ad_video_details_powerup,,12,"金币:0,绿币:0.28"
1.1645E+18,700000,2.42,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16436E+18,1140000,2.37,ad_video_popup_bonus,礼物-在线奖励,1,"金币:5000,绿币:0"
1.16434E+18,640000,1,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16453E+18,2540000,1.56,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.4"
1.16468E+18,540000,1.08,ad_video_wild,,2,"金币:0,绿币:0.67"
1.16459E+18,540000,1.11,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.33"
1.16429E+18,640000,1.02,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.42"
1.16449E+18,1040000,2.37,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16459E+18,740000,3.11,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.1646E+18,640000,2.07,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.05"
1.16462E+18,640000,2.16,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1"
1.16459E+18,740000,1.56,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.27"
1.16426E+18,1144000,2.6,ad_video_wild,,3,"金币:0,绿币:0.25"
1.16478E+18,840000,2.47,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.1645E+18,540000,2.74,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16463E+18,1384000,2.81,ad_video_starfish,,3,"金币:0,绿币:0.29"
1.16479E+18,640000,2.12,ad_video_details_powerup,,1,"金币:undefined,绿币:0.14"
1.16478E+18,640000,3.35,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.03"
1.16478E+18,640000,2.35,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.1644E+18,180000,1.91,ad_video_wild,,2,"金币:5000,绿币:0"
1.16441E+18,740000,3.03,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16449E+18,540000,1.87,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.04"
1.16449E+18,640000,2.07,ad_video_wild,,2,"金币:0,绿币:0.26"
1.16448E+18,180000,2.13,ad_video_popup_bonus,礼物-在线奖励,2,"金币:undefined,绿币:0.04"
1.16444E+18,680000,2.48,ad_video_wild,,2,"金币:0,绿币:0.57"
1.16421E+18,540000,1.67,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.99"
1.16435E+18,1040000,1.57,ad_video_details_bingo,,1,"金币:0,绿币:0.23"
1.16434E+18,540000,1.75,ad_video_popup_bonus,任务奖励,1,"金币:5000,绿币:0"
1.16434E+18,540000,1.12,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16417E+18,640000,0.42,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.05"
1.16453E+18,210000,1.39,ad_video_popup_bonus,标记海星,7,"金币:undefined,绿币:0.05"
1.1644E+18,1340000,4.99,ad_video_starfish,,1,"金币:0,绿币:0.26"
1.16451E+18,500000,2.14,ad_video_wild,,2,"金币:0,绿币:1"
1.16449E+18,20000,0.73,ad_video_starfish,,5,"金币:0,绿币:0.27"
1.16452E+18,180000,2.07,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16456E+18,20000,2.87,ad_video_starfish,,4,"金币:0,绿币:0.76"
1.16472E+18,540000,1.97,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16434E+18,540000,1.06,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16469E+18,640000,0.55,ad_video_gift_ad,,0,"金币:0,绿币:0.65"
1.1647E+18,640000,0.97,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.26"
1.16417E+18,1440000,1.53,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.42"
1.16468E+18,1040000,0.22,ad_video_starfish,,2,"金币:100000,绿币:0"
1.16433E+18,580000,2.66,ad_video_wild,,3,"金币:29676,绿币:undefined"
1.16454E+18,280000,0.99,ad_video_wild,,2,"金币:0,绿币:1"
1.16455E+18,540000,2.56,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16454E+18,180000,2.03,ad_video_cashgame_num,,3,"金币:100000,绿币:0"
1.16455E+18,740000,1.43,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16455E+18,540000,3.75,ad_video_cashgame_num,,1,"金币:0,绿币:0.48"
1.16456E+18,540000,1.56,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.03"
1.16415E+18,600000,1.44,ad_video_wild,,2,"金币:0,绿币:0.22"
1.16454E+18,1043000,3.92,ad_video_starfish,,2,"金币:0,绿币:0.7"
1.16277E+18,540000,1.05,ad_video_cashgame_num,,1,"金币:undefined,绿币:0.14"
1.16275E+18,540000,1.49,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16272E+18,680000,0,ad_video_wild,,2,"金币:0,绿币:1"
1.16261E+18,540000,1.02,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.21"
1.16467E+18,10540000,2.71,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16431E+18,658000,2.36,ad_video_starfish,,3,"金币:0,绿币:0.2"
1.1638E+18,640000,1.4,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.78"
1.16434E+18,360000,4.09,ad_video_popup_bonus,标记海星,5,"金币:0,绿币:0.27"
1.16459E+18,5540000,1.53,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16448E+18,640000,0.47,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16456E+18,540000,3.85,ad_video_starfish,,2,"金币:0,绿币:0.27"
1.16483E+18,540000,5.13,ad_video_starfish,,2,"金币:undefined,绿币:0.05"
1.16453E+18,540000,3.68,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.04"
1.16453E+18,740000,2.51,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16449E+18,640000,1.64,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16449E+18,180000,1.57,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16416E+18,780000,2.34,ad_video_starfish,,1,"金币:undefined,绿币:0.04"
1.1645E+18,540000,2.48,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.1645E+18,740000,2.05,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.22"
1.1645E+18,1940000,2.33,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16448E+18,540000,1.62,ad_video_details_bingo,,1,"金币:undefined,绿币:0.14"
1.16419E+18,690000,7.08,ad_video_starfish,,0,"金币:undefined,绿币:0.01"
1.16444E+18,540000,2.53,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16437E+18,540000,1.33,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16438E+18,640000,1.78,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16437E+18,540000,1.55,ad_video_details_bingo,,1,"金币:undefined,绿币:0.05"
1.16435E+18,540000,2.63,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16426E+18,740000,2.05,ad_video_popup_bonus,标记海星,2,"金币:3072,绿币:undefined"
1.16426E+18,1040000,4.13,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.21"
1.16426E+18,640000,2.97,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.03"
1.16427E+18,640000,1.56,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16422E+18,283000,1.89,ad_video_wild,,1,"金币:0,绿币:1"
1.1643E+18,640000,2.08,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16426E+18,640000,1.81,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16424E+18,1440000,3.36,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:0.42"
1.1643E+18,540000,2.11,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.64"
1.16421E+18,540000,4.35,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.69"
1.16422E+18,580000,4.52,ad_video_starfish,,3,"金币:0,绿币:0.29"
1.16433E+18,180000,2.95,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16417E+18,640000,2.44,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16422E+18,640000,0,ad_video_wild,,1,"金币:undefined,绿币:0.14"
1.16428E+18,1040000,2.25,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.1643E+18,640000,1.38,ad_video_cashgame_num,,1,"金币:100000,绿币:0"
1.16431E+18,740000,1.97,ad_video_popup_bonus,标记海星,2,"金币:100000,绿币:0"
1.16442E+18,500000,2.16,ad_video_wild,,2,"金币:undefined,绿币:0.14"
1.1644E+18,640000,1.31,ad_video_details_bingo,,1,"金币:undefined,绿币:0.04"
1.16339E+18,693000,3.22,ad_video_checkin_remedy,,0,"金币:undefined,绿币:0.05"
1.16433E+18,2540000,1.6,ad_video_popup_bonus,任务奖励,1,"金币:undefined,绿币:0.03"
1.16434E+18,540000,2.93,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:1.01"
1.16433E+18,640000,0.59,ad_video_popup_bonus,任务奖励,0,"金币:0,绿币:0.57"
1.16433E+18,1040000,2.69,ad_video_popup_bonus,任务奖励,2,"金币:0,绿币:0.24"
1.16432E+18,640000,2.51,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16433E+18,280000,2.21,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:0.29"
1.16433E+18,781000,1.87,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:1"
1.16445E+18,520000,0,ad_video_details_bingo,,0,"金币:undefined,绿币:0.04"
1.16422E+18,900000,3.69,ad_video_wild,,3,"金币:0,绿币:0.58"
1.16446E+18,540000,2.8,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.57"
1.16421E+18,540000,3.11,ad_video_starfish,,2,"金币:26838,绿币:undefined"
1.16447E+18,640000,1.57,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16432E+18,540000,2.01,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16433E+18,1040000,3.1,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.04"
1.16432E+18,640000,1.95,ad_video_starfish,,2,"金币:undefined,绿币:0.04"
1.16494E+18,540000,2.22,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.7"
1.16369E+18,2135547,5.73,ad_video_checkin_remedy,,0,"金币:0,绿币:0.54"
1.16494E+18,540000,2.9,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16493E+18,640000,2.25,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.26"
1.16373E+18,1040000,1.16,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.41"
1.16374E+18,540000,3.06,ad_video_details_powerup,,1,"金币:undefined,绿币:0.03"
1.16369E+18,540000,1.96,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16377E+18,740000,1.77,ad_video_starfish,,2,"金币:0,绿币:0.2"
1.16378E+18,540000,0.55,ad_video_wild,,2,"金币:0,绿币:0.99"
1.16371E+18,1540000,2.47,ad_video_popup_bonus,礼物-在线奖励,2,"金币:undefined,绿币:0.04"
1.16372E+18,540000,1.22,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16379E+18,540000,1.82,ad_video_starfish,,2,"金币:0,绿币:0.69"
1.16381E+18,540000,2,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16362E+18,640000,0.39,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.73"
1.16361E+18,640000,0.51,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16355E+18,640000,2.24,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16364E+18,640000,0.32,ad_video_popup_bonus,标记海星,1,"金币:undefined,绿币:0.05"
1.16364E+18,1540000,1.47,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16364E+18,680000,1.02,ad_video_popup_bonus,任务奖励,2,"金币:0,绿币:0.71"
1.1626E+18,740000,1.02,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.99"
1.16359E+18,1040000,1.37,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.04"
1.16352E+18,940000,6.08,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.1635E+18,1040000,0.68,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.66"
1.16252E+18,540000,1.11,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.6"
1.16355E+18,540000,2.74,ad_video_popup_bonus,,2,"金币:undefined,绿币:0.04"
1.16346E+18,180000,0.36,ad_video_wild,,2,"金币:undefined,绿币:0.05"
1.16347E+18,743000,2.28,ad_video_starfish,,2,"金币:0,绿币:1.05"
1.16345E+18,540000,1.56,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16328E+18,500000,1.4,ad_video_wild,,2,"金币:0,绿币:0.7"
1.16334E+18,380000,2.55,ad_video_popup_bonus,标记海星,3,"金币:undefined,绿币:0.05"
1.16343E+18,940000,0.76,ad_video_starfish,,2,"金币:0,绿币:1"
1.16317E+18,2940000,1.42,ad_video_popup_bonus,标记海星,1,"金币:0,绿币:0.79"
1.16363E+18,540000,0.2,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.99"
1.16271E+18,5640000,0.73,ad_video_starfish,,2,"金币:0,绿币:0.22"
1.16269E+18,640000,2.04,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16257E+18,280000,0.54,ad_video_wild,,2,"金币:100000,绿币:0"
1.16271E+18,640000,0.8,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16263E+18,640000,1.29,ad_video_popup_bonus,礼物-在线奖励,2,"金币:0,绿币:0.23"
1.16269E+18,540000,1.14,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16267E+18,1509000,1.54,ad_video_cashgame_num,,2,"金币:0,绿币:0.63"
1.16251E+18,540000,1.13,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16255E+18,640000,1.14,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16258E+18,540000,1.84,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16255E+18,1043000,3.7,ad_video_cashgame_num,,2,"金币:0,绿币:0.28"
1.16255E+18,540000,1.41,ad_video_wild,,2,"金币:undefined,绿币:0.04"
1.16255E+18,640000,1.68,ad_video_starfish,,2,"金币:0,绿币:0.25"
1.16258E+18,640000,1.11,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.1626E+18,640000,1.2,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.56"
1.16253E+18,683000,2.12,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.26"
1.1626E+18,640000,2.26,ad_video_wild,,2,"金币:undefined,绿币:0.03"
1.16367E+18,740000,1.01,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.58"
1.16359E+18,840000,1.61,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.22"
1.1636E+18,2540000,0.65,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16432E+18,540000,1.75,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16415E+18,720000,1.49,ad_video_starfish,,6,"金币:0,绿币:0.69"
1.1642E+18,540000,2.16,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.4"
1.16414E+18,180000,1.59,ad_video_popup_bonus,标记海星,3,"金币:undefined,绿币:0.04"
1.16417E+18,640000,3.01,ad_video_starfish,,2,"金币:0,绿币:0.28"
1.16418E+18,640000,1.44,ad_video_popup_bonus,礼物-在线奖励,1,"金币:0,绿币:0.25"
1.16418E+18,20000,2.36,ad_video_popup_bonus,礼物-在线奖励,3,"金币:undefined,绿币:0.03"
1.16404E+18,640000,1.45,ad_video_checkin_double,,0,"金币:0,绿币:0.99"
1.1642E+18,540000,3.61,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.05"
1.16418E+18,540000,4.98,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.69"
1.16418E+18,540000,1.34,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.04"
1.16417E+18,2540000,2.63,ad_video_popup_bonus,标记海星,2,"金币:0,绿币:0.54"
1.16423E+18,430000,3.3,ad_video_starfish,,4,"金币:5000,绿币:0"
1.16421E+18,540000,1.9,ad_video_popup_bonus,标记海星,2,"金币:undefined,绿币:0.03"
1.16423E+18,640000,2.1,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.55"
1.16425E+18,540000,4.17,ad_video_starfish,,2,"金币:0,绿币:0.22"
1.16483E+18,640000,1.93,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.58"
1.16491E+18,643000,3.07,ad_video_popup_bonus,礼物-在线奖励,1,"金币:undefined,绿币:0.01"
1.16428E+18,540000,1.98,ad_video_popup_bonus,礼物-在线奖励,0,"金币:0,绿币:0.55"
1.16493E+18,540000,2.53,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.99"
1.16476E+18,740000,2.27,ad_video_starfish,,2,"金币:0,绿币:0.27"
1.16257E+18,740000,0.95,ad_video_starfish,,2,"金币:0,绿币:0.28"
1.16357E+18,700000,1.97,ad_video_wild,,2,"金币:undefined,绿币:0.01"
1.16488E+18,2540000,2.6,ad_video_popup_bonus,任务奖励,1,"金币:0,绿币:0.99"
