用户id,金币余额,绿币余额,广告场景,通用广告奖励类型,累计游戏场次,变化量,资源类型
1.16387E+18,540000,0.95,ad_video_popup_bonus,礼物-在线奖励,1,0.45,绿币
1.16388E+18,123000,1.9,ad_video_starfish,,6,0.46,绿币
1.16389E+18,1140000,2.66,ad_video_wild,,2,2.14,绿币
1.16386E+18,1540000,0,ad_video_popup_bonus,标记海星,2,20000,金币
1.16403E+18,640000,0.91,ad_video_popup_bonus,礼物-在线奖励,1,0.81,绿币
1.1638E+18,5233000,2.8,ad_video_wild,,1,20000,金币
1.16388E+18,640000,1.64,ad_video_popup_bonus,标记海星,2,1.64,绿币
1.1638E+18,540000,1.43,ad_video_details_bingo,,1,1.33,绿币
1.16375E+18,540000,1.8,ad_video_popup_bonus,标记海星,2,1.3,绿币
1.16377E+18,1440000,0.6,ad_video_details_powerup,,2,0.46,绿币
1.16374E+18,540000,2.66,ad_video_popup_bonus,任务奖励,1,2.56,绿币
1.16318E+18,0,0,ad_video_checkin_double,,0,20000,金币
1.16374E+18,640000,1.99,ad_video_popup_bonus,礼物-在线奖励,1,1.99,绿币
1.16366E+18,540000,1.31,ad_video_starfish,,2,0.95,绿币
1.16379E+18,1040000,1.62,ad_video_popup_bonus,标记海星,2,1.62,绿币
1.16377E+18,280000,0.67,ad_video_wild,,2,0.67,绿币
1.1637E+18,940000,1.34,ad_video_starfish,,2,1,绿币
1.16382E+18,540000,1.44,ad_video_starfish,,2,1.12,绿币
1.16384E+18,1240000,3.18,ad_video_starfish,,2,1.21,绿币
1.16383E+18,180000,1.29,ad_video_popup_bonus,礼物-在线奖励,2,0.99,绿币
1.16382E+18,2180000,0.78,ad_video_wild,,2,0.78,绿币
1.16385E+18,540000,1.22,ad_video_starfish,,2,0.91,绿币
1.16382E+18,280000,0,ad_video_wild,,1,-240000,金币
1.16383E+18,493000,1.03,ad_video_popup_bonus,礼物-在线奖励,2,1.03,绿币
1.16453E+18,2540000,1.56,ad_video_popup_bonus,标记海星,2,1.56,绿币
1.16453E+18,1140000,3.95,ad_video_details_bingo,,1,3.58,绿币
1.16453E+18,540000,3.68,ad_video_popup_bonus,任务奖励,1,2.68,绿币
1.16453E+18,740000,2.51,ad_video_popup_bonus,标记海星,2,2.51,绿币
1.16449E+18,640000,1.64,ad_video_popup_bonus,标记海星,2,1.64,绿币
1.16449E+18,180000,1.57,ad_video_wild,,2,1.37,绿币
1.16416E+18,780000,2.34,ad_video_starfish,,1,1.46,绿币
1.1645E+18,540000,2.48,ad_video_wild,,2,2.38,绿币
1.1645E+18,740000,2.05,ad_video_popup_bonus,标记海星,2,2.05,绿币
1.1645E+18,700000,2.42,ad_video_wild,,2,2.42,绿币
1.1645E+18,540000,2.74,ad_video_wild,,2,2.64,绿币
1.1645E+18,1940000,2.33,ad_video_starfish,,2,1.99,绿币
1.16449E+18,1040000,2.37,ad_video_wild,,2,2.37,绿币
1.16434E+18,540000,1.06,ad_video_popup_bonus,标记海星,2,0.96,绿币
1.16448E+18,540000,1.62,ad_video_details_bingo,,1,1.52,绿币
1.16419E+18,690000,7.08,ad_video_starfish,,0,1.93,绿币
1.16444E+18,540000,2.53,ad_video_popup_bonus,标记海星,2,2.43,绿币
1.16275E+18,540000,1.49,ad_video_popup_bonus,标记海星,2,1.39,绿币
1.16437E+18,540000,1.33,ad_video_popup_bonus,标记海星,2,0.83,绿币
1.16417E+18,1440000,1.53,ad_video_popup_bonus,任务奖励,0,1.53,绿币
1.16438E+18,640000,1.78,ad_video_popup_bonus,标记海星,2,1.78,绿币
1.16437E+18,540000,1.55,ad_video_details_bingo,,1,1.45,绿币
1.16436E+18,1140000,2.37,ad_video_popup_bonus,礼物-在线奖励,1,2.37,绿币
1.16433E+18,580000,2.66,ad_video_wild,,3,400000,金币
1.16434E+18,640000,1,ad_video_popup_bonus,标记海星,2,1,绿币
1.16435E+18,540000,2.63,ad_video_popup_bonus,标记海星,2,2.53,绿币
1.16426E+18,740000,2.05,ad_video_popup_bonus,标记海星,2,2.05,绿币
1.16426E+18,1040000,4.13,ad_video_popup_bonus,标记海星,2,2.2,绿币
1.16426E+18,640000,2.97,ad_video_popup_bonus,任务奖励,1,2.97,绿币
1.16427E+18,640000,1.56,ad_video_popup_bonus,标记海星,2,1.46,绿币
1.16422E+18,283000,1.89,ad_video_wild,,1,1.57,绿币
1.1643E+18,640000,2.08,ad_video_popup_bonus,标记海星,2,2.08,绿币
1.16426E+18,640000,1.81,ad_video_popup_bonus,标记海星,2,1.81,绿币
1.16424E+18,1440000,3.36,ad_video_popup_bonus,礼物-在线奖励,2,3.1,绿币
1.1643E+18,540000,2.11,ad_video_popup_bonus,标记海星,2,2.01,绿币
1.16429E+18,640000,1.02,ad_video_popup_bonus,标记海星,2,1.02,绿币
1.16421E+18,540000,4.35,ad_video_popup_bonus,任务奖励,1,3.85,绿币
1.16422E+18,580000,4.52,ad_video_starfish,,3,3.88,绿币
1.16436E+18,640000,1.89,ad_video_details_bingo,,0,0.91,绿币
1.16439E+18,640000,1.66,ad_video_popup_bonus,礼物-在线奖励,1,1.66,绿币
1.16433E+18,180000,2.95,ad_video_wild,,2,0.95,绿币
1.16442E+18,640000,0.95,ad_video_details_bingo,,1,0.95,绿币
1.16417E+18,640000,2.44,ad_video_starfish,,2,1.5,绿币
1.16422E+18,640000,0,ad_video_wild,,1,20000,金币
1.16428E+18,1040000,2.25,ad_video_popup_bonus,标记海星,2,2.25,绿币
1.1643E+18,640000,1.38,ad_video_cashgame_num,,1,1.38,绿币
1.16291E+18,740000,8.1,ad_video_checkin_remedy,,0,2.11,绿币
1.16431E+18,740000,1.97,ad_video_popup_bonus,标记海星,2,1.97,绿币
1.16442E+18,500000,2.16,ad_video_wild,,2,2.06,绿币
1.1644E+18,640000,1.31,ad_video_details_bingo,,1,1.31,绿币
1.16427E+18,280000,0,ad_video_wild,,1,-240000,金币
1.16416E+18,1140000,0.43,ad_video_details_bingo,,0,0.43,绿币
1.16339E+18,693000,3.22,ad_video_checkin_remedy,,0,2.36,绿币
1.16431E+18,658000,2.36,ad_video_starfish,,3,1.98,绿币
1.16433E+18,2540000,1.6,ad_video_popup_bonus,任务奖励,1,1.6,绿币
1.16434E+18,540000,2.93,ad_video_popup_bonus,标记海星,2,2.73,绿币
1.16434E+18,540000,1.75,ad_video_popup_bonus,任务奖励,1,1.55,绿币
1.16433E+18,640000,0.59,ad_video_popup_bonus,任务奖励,0,0.59,绿币
1.16433E+18,1040000,2.69,ad_video_popup_bonus,任务奖励,2,2.24,绿币
1.16432E+18,640000,2.51,ad_video_popup_bonus,标记海星,2,2.51,绿币
1.16433E+18,280000,2.21,ad_video_popup_bonus,礼物-在线奖励,2,1.41,绿币
1.16366E+18,780000,3.55,ad_video_checkin_remedy,,0,3.16,绿币
1.16433E+18,640000,2.41,ad_video_details_powerup,,1,2.41,绿币
1.16433E+18,781000,1.87,ad_video_popup_bonus,礼物-在线奖励,2,1.87,绿币
1.16433E+18,640000,0.43,ad_video_popup_bonus,礼物-在线奖励,1,0.43,绿币
1.16433E+18,2540000,0.83,ad_video_starfish,,2,0.52,绿币
1.16434E+18,280000,0,ad_video_wild,,1,-240000,金币
1.16434E+18,360000,4.09,ad_video_popup_bonus,标记海星,5,3.49,绿币
1.16422E+18,900000,3.69,ad_video_wild,,3,1.44,绿币
1.16446E+18,540000,2.8,ad_video_popup_bonus,标记海星,2,2.3,绿币
1.16421E+18,540000,3.11,ad_video_starfish,,2,2.79,绿币
1.16306E+18,1040000,0,ad_video_wild,,1,20000,金币
1.16447E+18,640000,1.57,ad_video_wild,,2,1.57,绿币
1.16463E+18,1384000,2.81,ad_video_starfish,,3,20000,金币
1.16344E+18,740000,1.59,ad_video_popup_bonus,标记海星,2,1.59,绿币
1.1634E+18,180000,2.16,ad_video_wild,,2,1.16,绿币
1.16335E+18,740000,1.53,ad_video_details_bingo,,0,1.53,绿币
1.16325E+18,640000,0.6,ad_video_popup_bonus,标记海星,2,0.6,绿币
1.16286E+18,540000,1.19,ad_video_popup_bonus,标记海星,2,1.09,绿币
1.16335E+18,540000,2.15,ad_video_popup_bonus,标记海星,2,1.65,绿币
1.16299E+18,540000,2.38,ad_video_popup_bonus,任务奖励,1,2.28,绿币
1.16343E+18,540000,1.29,ad_video_wild,,2,1.09,绿币
1.16343E+18,640000,0.77,ad_video_popup_bonus,标记海星,2,0.77,绿币
1.1634E+18,540000,1.25,ad_video_starfish,,2,0.85,绿币
1.16343E+18,1540000,0.34,ad_video_popup_bonus,标记海星,2,0.34,绿币
1.16344E+18,640000,0.98,ad_video_starfish,,2,0.75,绿币
1.16341E+18,640000,1.51,ad_video_popup_bonus,标记海星,2,1.51,绿币
1.16341E+18,540000,0.1,ad_video_wild,,1,20000,金币
1.16343E+18,1040000,0,ad_video_wild,,1,20000,金币
1.16342E+18,540000,1.33,ad_video_popup_bonus,标记海星,2,1.13,绿币
1.16307E+18,540000,0.1,ad_video_popup_bonus,标记海星,2,20000,金币
1.16335E+18,740000,1.7,ad_video_popup_bonus,标记海星,2,1.7,绿币
1.16335E+18,1540000,0.42,ad_video_popup_bonus,标记海星,2,0.42,绿币
1.16304E+18,740000,1.61,ad_video_popup_bonus,标记海星,2,1.61,绿币
1.16321E+18,540000,0.84,ad_video_wild,,2,0.74,绿币
1.1632E+18,1540000,1.64,ad_video_popup_bonus,标记海星,2,1.64,绿币
1.16312E+18,540000,0.75,ad_video_popup_bonus,任务奖励,1,0.65,绿币
1.16322E+18,743000,2.87,ad_video_popup_bonus,礼物-在线奖励,1,2.87,绿币
1.16321E+18,540000,1.57,ad_video_popup_bonus,,2,1.47,绿币
1.16337E+18,2540000,1.46,ad_video_popup_bonus,礼物-在线奖励,1,1.46,绿币
1.16266E+18,1060000,9.41,ad_video_starfish,,1,2.99,绿币
1.16327E+18,480000,0,ad_video_wild,,1,-40000,金币
1.16322E+18,540000,1.71,ad_video_popup_bonus,标记海星,2,1.61,绿币
1.16339E+18,640000,0.7,ad_video_popup_bonus,任务奖励,1,0.7,绿币
1.16324E+18,540000,0.9,ad_video_starfish,,2,0.56,绿币
1.16333E+18,500000,1.65,ad_video_wild,,2,1.45,绿币
1.16334E+18,1040000,1.36,ad_video_popup_bonus,,1,1.36,绿币
1.16332E+18,740000,1.05,ad_video_popup_bonus,任务奖励,1,1.05,绿币
1.163E+18,640000,0.49,ad_video_popup_bonus,礼物-在线奖励,1,0.49,绿币
1.16271E+18,540000,0.68,ad_video_starfish,,2,0.4,绿币
1.16325E+18,1040000,1.59,ad_video_popup_bonus,礼物-在线奖励,1,1.59,绿币
1.16325E+18,1263000,1.37,ad_video_popup_bonus,礼物-在线奖励,2,1.37,绿币
1.16333E+18,180000,1,ad_video_popup_bonus,礼物-在线奖励,0,20000,金币
1.16335E+18,740000,1.12,ad_video_starfish,,1,20000,金币
1.16326E+18,640000,0.72,ad_video_popup_bonus,标记海星,2,0.72,绿币
1.16296E+18,290000,1.22,ad_video_popup_bonus,标记海星,4,1.02,绿币
1.16326E+18,540000,2.07,ad_video_popup_bonus,礼物-在线奖励,1,1.87,绿币
1.16301E+18,640000,0.92,ad_video_popup_bonus,标记海星,2,0.92,绿币
1.16303E+18,640000,0.59,ad_video_popup_bonus,标记海星,2,0.59,绿币
1.16299E+18,540000,1.57,ad_video_popup_bonus,标记海星,2,1.47,绿币
1.1629E+18,540000,2.28,ad_video_popup_bonus,标记海星,2,1.28,绿币
1.16287E+18,207000,4.6,ad_video_popup_bonus,礼物-在线奖励,0,1.01,绿币
1.16288E+18,640000,0.29,ad_video_popup_bonus,标记海星,2,0.29,绿币
1.16306E+18,740000,1.91,ad_video_starfish,,2,1.1,绿币
1.16284E+18,610000,0.75,ad_video_wild,,3,0.75,绿币
1.16307E+18,780000,2.37,ad_video_popup_bonus,标记海星,3,1.63,绿币
1.16289E+18,640000,1.04,ad_video_popup_bonus,标记海星,2,1.04,绿币
1.16319E+18,280000,0.84,ad_video_wild,,2,0.84,绿币
1.16319E+18,680000,1.24,ad_video_wild,,2,1.24,绿币
1.16317E+18,540000,0.83,ad_video_wild,,2,0.73,绿币
1.16282E+18,2540000,1.91,ad_video_starfish,,2,1.74,绿币
1.16327E+18,640000,2.89,ad_video_starfish,,2,2.12,绿币
1.16492E+18,220000,2.78,ad_video_gift_ad,,3,1.47,绿币
1.16492E+18,1191000,3.53,ad_video_popup_bonus,礼物-在线奖励,3,1.53,绿币
1.16434E+18,540000,1.12,ad_video_popup_bonus,标记海星,2,1.02,绿币
1.16432E+18,540000,2.01,ad_video_popup_bonus,标记海星,2,1.91,绿币
1.16433E+18,1040000,3.1,ad_video_popup_bonus,,2,3.1,绿币
1.16432E+18,640000,1.95,ad_video_starfish,,2,1.65,绿币
1.16435E+18,1040000,1.57,ad_video_details_bingo,,1,1.07,绿币
1.16435E+18,280000,0,ad_video_wild,,1,-240000,金币
1.16432E+18,540000,1.75,ad_video_popup_bonus,标记海星,2,1.55,绿币
1.16438E+18,540000,3.73,ad_video_popup_bonus,标记海星,2,3.53,绿币
1.164E+18,360000,0,ad_video_wild,,1,-240000,金币
1.16415E+18,720000,1.49,ad_video_starfish,,6,0.99,绿币
1.1642E+18,540000,2.16,ad_video_popup_bonus,标记海星,2,2.06,绿币
1.16421E+18,540000,1.67,ad_video_popup_bonus,任务奖励,1,1.57,绿币
1.16414E+18,180000,1.59,ad_video_popup_bonus,标记海星,3,1.29,绿币
1.16417E+18,640000,3.01,ad_video_starfish,,2,2.09,绿币
1.16417E+18,640000,0.42,ad_video_popup_bonus,任务奖励,1,0.42,绿币
1.16418E+18,640000,1.44,ad_video_popup_bonus,礼物-在线奖励,1,1.44,绿币
1.16418E+18,20000,2.36,ad_video_popup_bonus,礼物-在线奖励,3,2.16,绿币
1.16404E+18,640000,1.45,ad_video_checkin_double,,0,1.45,绿币
1.1642E+18,540000,3.61,ad_video_popup_bonus,标记海星,2,3.51,绿币
1.16418E+18,540000,4.98,ad_video_popup_bonus,标记海星,2,4.48,绿币
1.16417E+18,640000,1.06,ad_video_details_bingo,,1,1.06,绿币
1.16418E+18,540000,1.34,ad_video_popup_bonus,标记海星,2,0.84,绿币
1.1642E+18,480000,0,ad_video_wild,,1,-40000,金币
1.16417E+18,2540000,2.63,ad_video_popup_bonus,标记海星,2,2.63,绿币
1.16415E+18,600000,1.44,ad_video_wild,,2,1.44,绿币
1.16423E+18,430000,3.3,ad_video_starfish,,4,1.96,绿币
1.16426E+18,1144000,2.6,ad_video_wild,,3,2.6,绿币
1.16421E+18,540000,1.9,ad_video_popup_bonus,标记海星,2,1.4,绿币
1.16416E+18,540000,1.52,ad_video_popup_bonus,,2,1.42,绿币
1.16414E+18,540000,3.26,ad_video_cashgame_num,,1,3.06,绿币
1.16411E+18,740000,1.67,ad_video_starfish,,2,1.41,绿币
1.16422E+18,680000,3.97,ad_video_wild,,3,3.53,绿币
1.16423E+18,640000,2.1,ad_video_popup_bonus,任务奖励,1,2.1,绿币
1.16421E+18,765000,3.29,ad_video_starfish,,5,2.89,绿币
1.16425E+18,540000,4.17,ad_video_starfish,,2,3.63,绿币
1.16323E+18,540000,3.12,ad_video_popup_bonus,标记海星,2,1.12,绿币
1.16301E+18,640000,1.24,ad_video_popup_bonus,标记海星,2,1.24,绿币
1.16253E+18,540000,0.1,ad_video_wild,,1,20000,金币
1.16325E+18,640000,0.81,ad_video_popup_bonus,标记海星,2,0.81,绿币
1.16324E+18,540000,1.12,ad_video_popup_bonus,标记海星,2,0.92,绿币
1.16311E+18,540000,1.35,ad_video_cashgame_num,,1,0.85,绿币
1.16313E+18,540000,0.5,ad_video_popup_bonus,标记海星,2,20000,金币
1.16314E+18,540000,0.82,ad_video_popup_bonus,标记海星,2,0.62,绿币
1.16314E+18,1140000,0.43,ad_video_starfish,,2,0.25,绿币
1.16316E+18,740000,1.53,ad_video_popup_bonus,礼物-在线奖励,1,1.53,绿币
1.16317E+18,33000,0.46,ad_video_starfish,,5,1.84,绿币
1.16309E+18,540000,1.08,ad_video_popup_bonus,标记海星,2,0.98,绿币
1.16311E+18,640000,0.83,ad_video_popup_bonus,标记海星,2,0.83,绿币
1.16311E+18,540000,1.37,ad_video_wild,,2,1.27,绿币
1.16309E+18,540000,0.5,ad_video_popup_bonus,标记海星,2,20000,金币
1.16311E+18,2580000,1.73,ad_video_cashgame_num,,2,1.63,绿币
1.16311E+18,640000,1.1,ad_video_popup_bonus,,2,1.1,绿币
1.16312E+18,640000,1.45,ad_video_popup_bonus,标记海星,2,1.45,绿币
1.16264E+18,540000,1.72,ad_video_starfish,,2,0.97,绿币
1.16317E+18,580000,1.46,ad_video_cashgame_num,,2,1.26,绿币
1.16312E+18,740000,1.33,ad_video_starfish,,2,1.03,绿币
1.16311E+18,920000,0,ad_video_details_bingo,,0,400000,金币
1.16311E+18,1540000,0,ad_video_details_powerup,,0,20000,金币
1.16466E+18,640000,3.27,ad_video_starfish,,2,3.01,绿币
1.16464E+18,280000,0.95,ad_video_wild,,2,0.95,绿币
1.16466E+18,740000,1.43,ad_video_details_powerup,,1,1.43,绿币
1.16465E+18,540000,2.16,ad_video_popup_bonus,标记海星,2,2.06,绿币
1.16454E+18,643000,6.4,ad_video_starfish,,2,3.05,绿币
1.16464E+18,500000,0.2,ad_video_wild,,1,20000,金币
1.16468E+18,250000,2.13,ad_video_wild,,1,0.93,绿币
1.16468E+18,540000,1.24,ad_video_popup_bonus,标记海星,2,1.04,绿币
1.16469E+18,540000,1.65,ad_video_popup_bonus,任务奖励,1,1.15,绿币
1.16468E+18,540000,2.43,ad_video_wild,,2,1.93,绿币
1.16467E+18,743000,3.02,ad_video_details_powerup,,12,1.71,绿币
1.16468E+18,540000,1.08,ad_video_wild,,2,0.98,绿币
1.16459E+18,540000,1.11,ad_video_popup_bonus,任务奖励,1,0.91,绿币
1.16459E+18,740000,3.11,ad_video_starfish,,2,2.15,绿币
1.1646E+18,640000,2.07,ad_video_popup_bonus,礼物-在线奖励,1,2.07,绿币
1.16369E+18,640000,1.37,ad_video_checkin_remedy,,0,1.37,绿币
1.16462E+18,640000,2.16,ad_video_popup_bonus,标记海星,2,2.16,绿币
1.16459E+18,740000,1.56,ad_video_popup_bonus,标记海星,2,1.56,绿币
1.16478E+18,840000,2.47,ad_video_popup_bonus,标记海星,2,2.47,绿币
1.16479E+18,920000,0,ad_video_details_bingo,,0,400000,金币
1.16479E+18,640000,2.12,ad_video_details_powerup,,1,2.12,绿币
1.16478E+18,640000,3.35,ad_video_popup_bonus,礼物-在线奖励,1,2.35,绿币
1.16478E+18,640000,2.35,ad_video_wild,,2,2.35,绿币
1.16439E+18,920000,0,ad_video_details_bingo,,0,400000,金币
1.1644E+18,180000,1.91,ad_video_wild,,2,0.95,绿币
1.16441E+18,740000,3.03,ad_video_starfish,,2,2.08,绿币
1.16449E+18,540000,1.87,ad_video_popup_bonus,任务奖励,1,1.77,绿币
1.16449E+18,640000,2.07,ad_video_wild,,2,1.87,绿币
1.16448E+18,180000,2.13,ad_video_popup_bonus,礼物-在线奖励,2,1.93,绿币
1.16444E+18,680000,2.48,ad_video_wild,,2,2.38,绿币
1.16446E+18,449000,0,ad_video_wild,,2,-40000,金币
1.1645E+18,280000,0,ad_video_wild,,1,-240000,金币
1.16453E+18,210000,1.39,ad_video_popup_bonus,标记海星,7,0.99,绿币
1.1645E+18,540000,2.07,ad_video_popup_bonus,,2,1.97,绿币
1.1644E+18,1340000,4.99,ad_video_starfish,,1,20000,金币
1.16451E+18,500000,2.14,ad_video_wild,,2,2.04,绿币
1.16449E+18,20000,0.73,ad_video_starfish,,5,1.55,绿币
1.16452E+18,180000,2.07,ad_video_wild,,2,1.97,绿币
1.16456E+18,20000,2.87,ad_video_starfish,,4,2.43,绿币
1.16472E+18,540000,1.97,ad_video_popup_bonus,标记海星,2,1.87,绿币
1.16471E+18,240000,1.96,ad_video_wild,,3,1.46,绿币
1.16469E+18,640000,0.55,ad_video_gift_ad,,0,0.55,绿币
1.1647E+18,640000,0.97,ad_video_popup_bonus,礼物-在线奖励,1,0.97,绿币
1.16468E+18,1040000,0.22,ad_video_starfish,,2,1.99,绿币
1.16454E+18,280000,0.99,ad_video_wild,,2,0.99,绿币
1.16455E+18,540000,2.56,ad_video_popup_bonus,标记海星,2,2.36,绿币
1.16455E+18,280000,0,ad_video_wild,,1,-240000,金币
1.16454E+18,180000,2.03,ad_video_cashgame_num,,3,0.98,绿币
1.16455E+18,740000,1.43,ad_video_popup_bonus,标记海星,2,1.43,绿币
1.16455E+18,540000,3.75,ad_video_cashgame_num,,1,1.75,绿币
1.16456E+18,540000,1.56,ad_video_popup_bonus,,2,1.46,绿币
1.16454E+18,1043000,3.92,ad_video_starfish,,2,2.41,绿币
1.16456E+18,540000,3.85,ad_video_starfish,,2,2.88,绿币
1.16474E+18,280000,1.87,ad_video_wild,,2,1.87,绿币
1.16459E+18,5540000,1.53,ad_video_popup_bonus,标记海星,2,1.53,绿币
1.1646E+18,1490000,0,ad_video_wild,,1,400000,金币
1.1647E+18,380000,1.51,ad_video_popup_bonus,礼物-在线奖励,2,0.91,绿币
1.16468E+18,740000,0.57,ad_video_popup_bonus,标记海星,2,0.57,绿币
1.16455E+18,433000,2.35,ad_video_details_powerup,,1,2.32,绿币
1.16464E+18,480000,0,ad_video_wild,,1,-40000,金币
1.16467E+18,10540000,2.71,ad_video_popup_bonus,标记海星,2,2.71,绿币
1.16463E+18,920000,0,ad_video_details_bingo,,0,400000,金币
1.16458E+18,640000,1.93,ad_video_popup_bonus,礼物-在线奖励,1,1.93,绿币
1.1645E+18,240000,1.94,ad_video_details_bingo,,1,1.55,绿币
1.16448E+18,640000,0.47,ad_video_popup_bonus,标记海星,2,0.47,绿币
1.16283E+18,33000,1.2,ad_video_details_powerup,,2,20000,金币
1.16297E+18,540000,0.8,ad_video_popup_bonus,标记海星,2,0.6,绿币
1.16298E+18,540000,1.2,ad_video_starfish,,2,0.89,绿币
1.16274E+18,180000,1.38,ad_video_wild,,2,1.28,绿币
1.16284E+18,540000,1.35,ad_video_popup_bonus,任务奖励,0,1.15,绿币
1.16285E+18,1540000,0.93,ad_video_wild,,2,0.93,绿币
1.16284E+18,540000,1.38,ad_video_popup_bonus,礼物-在线奖励,1,1.18,绿币
1.16285E+18,640000,2.27,ad_video_wild,,2,2.17,绿币
1.16282E+18,540000,1.57,ad_video_popup_bonus,礼物-在线奖励,1,1.47,绿币
1.16304E+18,540000,3.66,ad_video_popup_bonus,标记海星,2,3.16,绿币
1.16303E+18,640000,1.81,ad_video_popup_bonus,标记海星,2,1.81,绿币
1.16304E+18,540000,3.6,ad_video_popup_bonus,标记海星,2,1.6,绿币
1.16272E+18,1140000,0,ad_video_wild,,1,20000,金币
1.16292E+18,2540000,1.12,ad_video_starfish,,2,0.9,绿币
1.16267E+18,940000,0.2,ad_video_popup_bonus,,1,20000,金币
1.16293E+18,540000,1.23,ad_video_starfish,,2,0.83,绿币
1.1626E+18,700000,1.56,ad_video_wild,,2,1.56,绿币
1.16272E+18,1040000,0.98,ad_video_popup_bonus,标记海星,1,0.98,绿币
1.16303E+18,640000,0.86,ad_video_popup_bonus,,2,0.86,绿币
1.16295E+18,595000,0,ad_video_wild,,3,-40000,金币
1.16292E+18,540000,0.92,ad_video_popup_bonus,标记海星,2,0.82,绿币
1.16303E+18,940000,1.55,ad_video_popup_bonus,标记海星,2,1.35,绿币
1.16302E+18,1000000,2.63,ad_video_wild,,2,2.63,绿币
1.16299E+18,740000,1.25,ad_video_popup_bonus,标记海星,2,1.25,绿币
1.16303E+18,540000,2.61,ad_video_popup_bonus,标记海星,2,2.51,绿币
1.16299E+18,540000,0.92,ad_video_popup_bonus,礼物-在线奖励,1,0.82,绿币
1.16301E+18,740000,4.34,ad_video_wild,,1,0.85,绿币
1.16302E+18,830000,3.81,ad_video_popup_bonus,标记海星,1,1.94,绿币
1.16253E+18,1050000,4.26,ad_video_cashgame_num,,0,1.06,绿币
1.16271E+18,540000,1.09,ad_video_popup_bonus,标记海星,2,0.99,绿币
1.16253E+18,1040000,1.4,ad_video_starfish,,0,1.4,绿币
1.16255E+18,2640000,1.51,ad_video_popup_bonus,礼物-在线奖励,0,1.51,绿币
1.16273E+18,740000,0.86,ad_video_details_powerup,,1,0.86,绿币
1.16272E+18,640000,1.19,ad_video_popup_bonus,标记海星,2,1.19,绿币
1.16274E+18,740000,0.24,ad_video_details_bingo,,1,0.24,绿币
1.1627E+18,540000,1.25,ad_video_wild,,2,1.05,绿币
1.1628E+18,220000,0.7,ad_video_wild,,2,20000,金币
1.16279E+18,740000,0.27,ad_video_popup_bonus,标记海星,2,0.27,绿币
1.16275E+18,640000,1.4,ad_video_popup_bonus,礼物-在线奖励,1,1.4,绿币
1.1629E+18,540000,0.87,ad_video_starfish,,2,0.63,绿币
1.1628E+18,940000,1.5,ad_video_popup_bonus,,1,1.4,绿币
1.16278E+18,540000,0.7,ad_video_popup_bonus,标记海星,2,0.6,绿币
1.16277E+18,540000,1.05,ad_video_cashgame_num,,1,0.85,绿币
1.1628E+18,540000,1.79,ad_video_starfish,,2,1.43,绿币
1.16272E+18,680000,0,ad_video_wild,,2,20000,金币
1.16261E+18,540000,1.02,ad_video_popup_bonus,标记海星,2,0.92,绿币
1.16308E+18,540000,1.06,ad_video_starfish,,1,20000,金币
1.16309E+18,540000,0.85,ad_video_popup_bonus,标记海星,2,0.75,绿币
1.16305E+18,540000,1.58,ad_video_popup_bonus,,2,0.58,绿币
1.16305E+18,740000,1.41,ad_video_popup_bonus,标记海星,2,1.41,绿币
1.16307E+18,600000,0.79,ad_video_wild,,2,0.79,绿币
1.16304E+18,280000,1.71,ad_video_wild,,2,1.71,绿币
1.16302E+18,1040000,0.91,ad_video_starfish,,2,0.72,绿币
1.16287E+18,740000,0.29,ad_video_details_bingo,,1,0.29,绿币
1.16305E+18,840000,2.43,ad_video_starfish,,2,2.21,绿币
1.16301E+18,540000,0.47,ad_video_popup_bonus,标记海星,2,0.37,绿币
1.163E+18,540000,1.82,ad_video_popup_bonus,标记海星,2,1.62,绿币
1.16271E+18,5640000,0.73,ad_video_starfish,,2,0.42,绿币
1.16269E+18,640000,2.04,ad_video_popup_bonus,标记海星,2,2.04,绿币
1.16257E+18,280000,0.54,ad_video_wild,,2,0.54,绿币
1.16268E+18,1545000,0.64,ad_video_details_bingo,,2,0.64,绿币
