user_id,当前角色个数,当前战斗力,可挑战关卡,等级,当前钻石,渠道,游戏次数,累计获取钻石,累计获取金币,累计角色抽卡,累计广告次数
1183039125133996032,2,61,3,7,759,Google Ads ACI,3.0,459.0,89846.0,1.0,null
1183044117270106112,21,5673,15,21,2335,Google Ads ACI,25.0,231665.0,3758633.0,249.0,1.0
1183047412025925632,6,147,3,8,17,Google Ads ACI,5.0,1167.0,142995.0,7.0,null
1183058752803180552,2,38,2,2,578,Google Ads ACI,2.0,528.0,1352.0,1.0,null
1183063679956946944,3,183,3,8,929,Organic,4.0,579.0,117917.0,2.0,1.0
1183079734725054464,8,359,6,9,269,Organic,12.0,2269.0,291400.0,13.0,9.0
1183081338337497088,3,56,2,2,229,Google Ads ACI,2.0,409.0,885.0,2.0,null
1183082575829143552,2,68,3,7,482,Unattributed,3.0,182.0,80886.0,1.0,null
1183098708678422528,3,71,3,8,1262,Organic,3.0,942.0,114810.0,2.0,null
1183100459041165312,2,58,2,2,100,Unattributed,4.0,50.0,2536.0,1.0,null
1183101629499449344,9,376,7,10,474,Google Ads ACI,14.0,3024.0,432926.0,16.0,19.0
1183106998300844036,5,279,6,11,1220,Organic,8.0,3398.0,617680.0,5.0,null
1183116404065312768,9,613,7,12,2947,Google Ads ACI,10.0,3637.0,535825.0,9.0,5.0
1183118804469690368,4,228,5,9,1517,Unattributed,9.0,2457.0,273658.0,4.0,7.0
1183126757587296258,5,403,8,10,2652,Organic,14.0,3552.0,484144.0,7.0,21.0
1183126930652663808,10,844,9,11,831,Organic,28.0,4621.0,810461.0,19.0,44.0
1183140625134919680,5,308,4,9,759,Organic,7.0,1939.0,215200.0,8.0,3.0
1183142354865889280,3,250,3,9,614,Organic,4.0,1634.0,261860.0,3.0,2.0
1183146047921205248,9,853,10,13,16,Unattributed,10.0,4806.0,829604.0,23.0,31.0
1183169451630006272,8,409,5,10,272,Google Ads ACI,18.0,3582.0,455646.0,8.0,22.0
1183177154028904448,2,61,2,2,628,Organic,3.0,578.0,21782.0,1.0,null
1183190844249739264,7,386,6,9,40,Organic,9.0,2640.0,319758.0,15.0,22.0
1183198413492068358,8,404,6,12,1114,Google Ads ACI,20.0,3904.0,737910.0,12.0,6.0
1183223395177730052,8,411,6,14,60,Organic,11.0,3410.0,845497.0,19.0,34.0
1183224593494577152,4,71,3,8,160,Unattributed,4.0,870.0,104787.0,4.0,null
1183246747976081416,3,119,3,9,269,Google Ads ACI,4.0,1209.0,196870.0,2.0,3.0
1183252618449784832,3,341,4,10,2619,Organic,7.0,2329.0,285588.0,1.0,1.0
1183275960200335360,3,183,4,9,2185,Google Ads ACI,5.0,1785.0,199590.0,3.0,1.0
1183276997585940480,5,248,3,8,129,Organic,3.0,979.0,139640.0,6.0,null
1183283508995436544,5,342,6,11,2040,TT-Palmax,15.0,2900.0,444325.0,5.0,15.0
1183292844526276608,6,96,6,8,155,Organic,11.0,755.0,201580.0,7.0,null
1183298073325998080,7,594,8,12,2662,Organic,12.0,3552.0,630892.0,7.0,6.0
1183308545827807232,3,94,3,7,73,TT-youdao,4.0,423.0,91138.0,4.0,null
1183326828056555520,10,647,9,16,1767,Organic,49.0,6767.0,1455385.0,28.0,64.0
1183327264557768722,3,92,3,7,798,Organic,3.0,498.0,140450.0,2.0,null
1183343949641691136,10,484,5,10,264,Unity ads_MB,6.0,2514.0,306107.0,16.0,8.0
1183347384403365888,4,161,3,8,900,Google Ads ACI,5.0,850.0,137122.0,3.0,1.0
1183354081888968707,4,187,4,11,2332,Organic,7.0,1782.0,335118.0,3.0,2.0
1183381237369151488,5,257,5,7,722,Unattributed,5.0,2062.0,163762.0,5.0,6.0
1183383227285381120,3,152,3,9,1007,Google Ads ACI,16.0,607.0,235367.0,2.0,11.0
1183383231764893696,5,231,6,10,2704,Organic,7.0,2334.0,330988.0,5.0,10.0
1183384479125737472,4,130,5,9,717,null,5.0,1657.0,210202.0,3.0,1.0
1183404518415544320,2,20,2,2,520,Google Ads ACI,2.0,470.0,1040.0,1.0,null
1183406748145295360,5,219,4,8,39,Google Ads ACI,4.0,1789.0,208046.0,10.0,2.0
1183413957625384960,2,184,5,9,1129,Organic,12.0,1889.0,244929.0,1.0,17.0
1183418792764514304,3,84,3,4,48,Google Ads ACI,8.0,448.0,32819.0,2.0,2.0
1183426328574042120,3,89,3,8,1227,Unattributed,6.0,877.0,115317.0,2.0,1.0
1183427818881556480,3,69,3,7,1361,Google Ads ACI,4.0,1061.0,88720.0,2.0,null
1183451841673826304,3,79,3,3,266,Google Ads ACI,4.0,477.0,26081.0,3.0,null
1183462369146187776,2,86,3,3,769,Unattributed,5.0,829.0,106780.0,2.0,4.0
1183462552110116864,8,432,8,12,236,Organic,17.0,3486.0,677311.0,19.0,24.0
1183462753881305088,2,115,3,8,1310,Unity ads_MB,3.0,960.0,140990.0,2.0,null
1183464472237318144,6,312,7,12,1612,Organic,11.0,3292.0,548180.0,7.0,9.0
1183471137661657088,3,105,3,7,1832,Google Ads ACI,5.0,1532.0,196155.0,2.0,null
1183482380308979712,11,688,8,10,795,Unattributed,9.0,3725.0,381878.0,21.0,14.0
1183483506882260992,11,484,8,13,1181,Apple Search Ads,17.0,5133.0,784219.0,20.0,8.0
1183489028524089344,8,315,5,12,87,Google Ads ACI,7.0,2437.0,479428.0,14.0,1.0
1183496753777745926,3,89,3,4,786,Google Ads ACI,5.0,636.0,38680.0,2.0,1.0
1183497046020075520,9,170,6,6,207,Google Ads ACI,11.0,2237.0,200132.0,12.0,1.0
1183501822044672000,9,420,8,12,133,Organic,19.0,2983.0,570142.0,18.0,3.0
1183504848084017152,3,214,3,9,358,Organic,6.0,1298.0,162115.0,2.0,1.0
1183509098046435328,8,125,3,3,756,Apple Search Ads,5.0,3656.0,135431.0,14.0,null
1183511757025447936,5,176,3,8,1120,Unattributed,8.0,1750.0,228544.0,6.0,2.0
1183513631501852680,10,761,9,13,166,Google Ads ACI,17.0,4216.0,897208.0,24.0,44.0
1183515412533358592,10,528,5,12,1692,Google Ads ACI,18.0,4042.0,562151.0,14.0,33.0
1183519109241901056,2,0,2,2,576,Google Ads ACI,3.0,526.0,2318.0,1.0,1.0
1183526439207575552,2,0,2,2,74,Google Ads ACI,3.0,24.0,1760.0,1.0,null
1183533602177032192,6,203,5,10,109,Google Ads ACI,12.0,2549.0,359202.0,7.0,4.0
1183536169518899200,1,0,1,1,0,Organic,1.0,null,null,null,null
1183536659128393728,5,269,7,11,2992,Google Ads ACI,21.0,2892.0,499766.0,6.0,7.0
1183553320938115072,2,56,2,2,375,Google Ads ACI,2.0,325.0,725.0,1.0,2.0
1183554063619334144,11,631,9,13,419,Google Ads ACI,11.0,4169.0,643178.0,23.0,27.0
1183575492964388864,6,357,6,9,66,Unattributed,6.0,2366.0,297607.0,14.0,2.0
1183575783231197184,2,74,2,2,532,TT-madhouse,2.0,482.0,1080.0,1.0,1.0
1183592331828269056,4,168,4,4,6,Organic,5.0,1356.0,58352.0,8.0,1.0
1183594849845125120,11,511,6,12,1473,Organic,17.0,5178.0,600572.0,19.0,22.0
1183612845405773824,10,691,8,12,349,Organic,13.0,4039.0,670508.0,17.0,21.0
1183622467076239360,7,133,5,7,261,Google Ads ACI,9.0,1761.0,202601.0,10.0,1.0
1183631196182032386,10,1142,11,15,3185,Organic,24.0,5615.0,1510716.0,20.0,null
1183637291877281792,8,106,4,9,4331,Organic,5.0,3931.0,331511.0,11.0,9.0
1183656958297649152,10,189,6,9,217,Google Ads ACI,18.0,2817.0,350595.0,15.0,29.0
1183664362334720000,3,74,3,6,749,Google Ads ACI,4.0,499.0,59209.0,2.0,null
1183679259265208320,5,627,4,11,396,Organic,12.0,3866.0,519581.0,9.0,5.0
1183728853042860032,7,467,8,10,1707,Google Ads ACI,20.0,3647.0,522309.0,15.0,22.0
1183754366885048322,2,68,3,7,304,Google Ads ACI,6.0,54.0,80348.0,1.0,3.0
1183765872024498176,5,406,6,11,365,Google Ads ACI,24.0,3835.0,568654.0,5.0,26.0
1183803321249443840,4,251,4,11,1643,Unattributed,4.0,2433.0,357730.0,3.0,6.0
1183824232308547588,5,113,3,3,108,Google Ads ACI,4.0,1208.0,36859.0,7.0,5.0
1183834119491035136,7,489,9,10,260,Google Ads ACI,16.0,3735.0,474259.0,11.0,20.0
1183839348139761664,5,63,2,2,115,Unattributed,5.0,965.0,18575.0,4.0,null
1183840077336289280,4,82,3,9,1109,Organic,4.0,1009.0,194100.0,3.0,null
1183841621544800256,7,324,5,11,126,Google Ads ACI,9.0,2576.0,407009.0,13.0,28.0
1183842204041355264,5,72,3,7,123,Google Ads ACI,6.0,1023.0,111807.0,6.0,null
1183847541456769028,4,152,3,6,19,Unattributed,3.0,1109.0,97531.0,3.0,2.0
1183848691862081537,10,449,8,12,1219,Organic,15.0,4090.0,653389.0,14.0,18.0
1183852759120617472,3,105,3,9,1568,Unattributed,5.0,1168.0,220520.0,2.0,2.0
1183856211557101569,8,368,4,10,62,Organic,3.0,2692.0,344309.0,16.0,1.0
1183862596936146944,7,458,5,12,2384,Google Ads ACI,9.0,3374.0,506152.0,8.0,1.0
1183868940783198208,4,185,5,9,2407,Google Ads ACI,7.0,2007.0,217415.0,4.0,6.0
1183871062291521536,3,364,5,11,1750,Google Ads ACI,7.0,2620.0,394611.0,4.0,7.0
1183871304885870592,10,513,4,9,756,Organic,5.0,2191.0,250513.0,12.0,null
1183873600327782405,7,414,7,13,2,Google Ads ACI,14.0,3702.0,666850.0,13.0,13.0
1183880306449457154,5,85,2,3,152,Unattributed,4.0,952.0,63856.0,5.0,4.0
1183884420793245696,7,401,7,10,2007,Google Ads ACI,7.0,2897.0,354530.0,8.0,null
1183896356998094848,9,255,6,8,102,TT-madhouse,9.0,2152.0,230887.0,13.0,8.0
1183901054543073280,7,155,3,8,40,Organic,7.0,1490.0,137045.0,8.0,5.0
1183901549995237380,7,503,8,12,2491,Google Ads ACI,11.0,3781.0,652138.0,9.0,18.0
1183902498251874306,4,142,3,9,1666,Google Ads ACI,4.0,1266.0,198260.0,3.0,10.0
1183935943304818688,2,20,2,2,190,Google Ads ACI,1.0,440.0,770.0,2.0,null
1184010380125409280,2,75,3,7,825,Organic,2.0,525.0,82311.0,1.0,null
1184088566251139072,6,516,8,13,1425,Unattributed,17.0,3755.0,772700.0,17.0,29.0
1184089794901192704,11,525,5,14,289,Google Ads ACI,7.0,3779.0,715775.0,17.0,2.0
1184098028219281408,2,81,3,8,1245,Google Ads ACI,4.0,895.0,145554.0,1.0,null
1184106493775982592,4,176,3,6,330,Organic,6.0,1280.0,79125.0,6.0,6.0
1184113046453231625,7,435,5,12,356,Google Ads ACI,10.0,3426.0,533086.0,8.0,19.0
1184160883786391552,18,760,9,16,2229,Organic,17.0,31479.0,1174338.0,115.0,10.0
1184168356081577984,7,350,8,11,987,Google Ads ACI,15.0,3437.0,618818.0,17.0,35.0
1184188295161057280,7,280,6,12,745,Google Ads ACI,7.0,3085.0,477278.0,10.0,24.0
1184195574686031872,9,386,9,15,1541,Unattributed,51.0,4141.0,1107071.0,17.0,24.0
1184195785999265792,3,121,3,4,1058,Google Ads ACI,8.0,838.0,56010.0,2.0,7.0
1184202564204244992,2,184,3,9,656,Google Ads ACI,5.0,1596.0,238195.0,2.0,15.0
1184216970388578304,4,128,4,9,2114,Google Ads ACI,3.0,1824.0,267700.0,3.0,null
1184223922430685184,5,271,4,11,279,Organic,5.0,1669.0,340702.0,5.0,4.0
1184224480885481472,7,197,5,12,221,Organic,8.0,2321.0,442674.0,11.0,5.0
1184226714931179521,3,121,3,9,1689,Organic,5.0,1289.0,246341.0,2.0,1.0
1184236495465091074,2,65,3,3,729,Google Ads ACI,2.0,629.0,12870.0,1.0,1.0
1184243832846290944,4,155,4,10,2956,Google Ads ACI,13.0,2506.0,340105.0,3.0,18.0
1184247197198200834,2,43,3,6,294,Unattributed,7.0,94.0,52330.0,1.0,null
1184260883119874048,4,137,4,11,2285,Organic,5.0,1815.0,331547.0,3.0,2.0
1184267577484906496,4,246,5,11,305,Google Ads ACI,6.0,2795.0,405094.0,4.0,10.0
1184270216671010822,2,65,2,3,744,Google Ads ACI,4.0,644.0,26616.0,1.0,2.0
1184278478959161344,9,275,4,11,302,Unattributed,12.0,2452.0,366874.0,13.0,8.0
1184285176352485376,3,378,6,10,1962,Google Ads ACI,10.0,2852.0,450174.0,5.0,23.0
1184288781503565829,6,181,3,8,144,Google Ads ACI,10.0,1294.0,154986.0,7.0,3.0
1184298327596871680,4,78,5,9,2378,Google Ads ACI,10.0,1978.0,245940.0,4.0,3.0
1184302572589027328,2,61,2,2,579,Google Ads ACI,2.0,529.0,22182.0,1.0,1.0
1184315820537286656,2,61,2,2,663,Google Ads ACI,2.0,613.0,21910.0,1.0,null
1184323702901190656,4,65,3,7,744,Google Ads ACI,4.0,744.0,117250.0,3.0,null
1184357389344714752,5,467,7,8,2171,Google Ads ACI,12.0,3161.0,335159.0,6.0,23.0
1184397321211744256,2,0,2,2,431,Google Ads ACI,2.0,381.0,451.0,1.0,null
1184402609688031232,5,289,6,10,2275,Google Ads ACI,9.0,3165.0,406390.0,5.0,3.0
1184410676945231878,2,58,3,2,463,Google Ads ACI,3.0,413.0,4110.0,1.0,null
1184435039648096256,7,473,6,14,149,Google Ads ACI,22.0,3799.0,790553.0,15.0,6.0
1184451823759532032,8,269,5,11,162,Google Ads ACI,8.0,2832.0,433043.0,8.0,12.0
1184468953154461696,2,56,3,2,67,Organic,2.0,17.0,3270.0,1.0,null
1184476705851449344,4,0,2,2,278,Organic,2.0,828.0,3400.0,3.0,null
1184487148745662464,6,363,6,13,3113,Unity ads_MB,21.0,4463.0,622134.0,10.0,22.0
1184496360242548738,3,65,3,7,893,Google Ads ACI,2.0,643.0,134700.0,2.0,null
1184517427082305536,8,376,6,14,1177,Organic,7.0,3407.0,662236.0,15.0,7.0
1184535977952030720,7,558,6,13,4939,Organic,9.0,5529.0,739321.0,6.0,null
1184542224868712450,4,47,3,3,829,Organic,3.0,1329.0,72190.0,4.0,null
1184553959088463874,5,84,3,7,82,Organic,3.0,732.0,91100.0,5.0,null
1184554397691031552,7,299,7,11,305,Google Ads ACI,9.0,2835.0,401985.0,16.0,9.0
1184555898031321088,6,483,7,10,1431,Organic,18.0,2321.0,451762.0,7.0,1.0
1184561741476929536,4,85,3,7,1222,Organic,4.0,922.0,108403.0,3.0,1.0
1184580456390078464,5,64,3,9,250,Organic,4.0,1350.0,189670.0,7.0,1.0
1184582198636851204,9,485,9,13,10,Organic,23.0,3600.0,802361.0,17.0,null
1184585655368294400,4,193,3,9,180,Unity ads_MB,3.0,980.0,156186.0,6.0,2.0
1184586585664921600,7,176,5,11,732,Organic,10.0,2062.0,405908.0,10.0,6.0
1184603827920179200,5,108,4,10,259,Organic,9.0,1909.0,312611.0,5.0,10.0
1184605477577695236,4,220,6,11,1949,Unattributed,15.0,2739.0,466273.0,5.0,1.0
1184606231877132288,3,107,5,4,533,Google Ads ACI,7.0,383.0,48100.0,3.0,8.0
1184611919617597440,10,333,7,11,494,Google Ads ACI,23.0,3044.0,569782.0,14.0,8.0
1184618016709554176,9,442,6,14,1333,Google Ads ACI,6.0,3483.0,708160.0,18.0,8.0
1184618552120840192,8,776,9,15,223,Organic,17.0,4591.0,1118404.0,18.0,34.0
1184618867272462336,4,76,3,3,46,Google Ads ACI,4.0,846.0,25580.0,5.0,1.0
1184620364546715648,7,218,6,10,2178,Google Ads ACI,15.0,2868.0,450374.0,8.0,18.0
1184622523308847104,9,539,5,12,2122,Organic,4.0,8552.0,699666.0,16.0,null
1184631883493806083,5,519,9,13,513,Google Ads ACI,12.0,4103.0,738583.0,10.0,18.0
1184631957154181120,3,50,3,5,211,Unattributed,8.0,311.0,53118.0,3.0,1.0
1184653837990891520,2,304,4,9,1496,Organic,5.0,2436.0,268967.0,3.0,9.0
1184676152719978496,10,635,9,12,286,Organic,33.0,6156.0,865861.0,25.0,29.0
1184699728063893504,9,687,6,10,323,Organic,10.0,3033.0,411077.0,18.0,16.0
1184710531492089856,6,272,3,8,1343,Google Ads ACI,5.0,2333.0,173294.0,7.0,1.0
1184711651388035072,6,261,5,10,715,Google Ads ACI,9.0,2355.0,276876.0,6.0,6.0
1184727599520161792,6,173,3,9,131,Organic,5.0,1716.0,210087.0,7.0,5.0
1184747626105409536,2,0,2,2,460,Google Ads ACI,2.0,410.0,970.0,1.0,null
1184771760533278720,7,128,4,11,100,Organic,9.0,1650.0,294941.0,9.0,null
1184783372669423616,6,604,8,13,735,Google Ads ACI,11.0,4005.0,977045.0,7.0,24.0
1184848412814614528,14,344,6,9,330,Apple Search Ads,12.0,4260.0,453356.0,22.0,14.0
1184849453224300544,3,65,3,7,1516,Organic,2.0,1216.0,137874.0,2.0,null
1184861981077676032,3,203,4,10,1296,Organic,5.0,926.0,206440.0,2.0,1.0
1184867614225084440,2,56,2,2,474,Organic,3.0,424.0,1040.0,1.0,null
1184875285707759616,3,268,5,11,3081,Organic,6.0,2531.0,342040.0,4.0,2.0
1184884466502348800,3,89,3,7,68,Unity ads_MB,6.0,248.0,93643.0,3.0,1.0
1184891003937492992,9,394,7,11,187,Google Ads ACI,11.0,2717.0,598564.0,15.0,10.0
1184909937726201856,2,58,2,2,212,Google Ads ACI,3.0,162.0,3570.0,1.0,null
1184932233895481344,7,176,4,8,212,Organic,7.0,1112.0,125198.0,7.0,1.0
1184942464130097152,7,211,5,12,104,Unattributed,8.0,2604.0,553290.0,14.0,3.0
1184960082681536512,8,512,6,11,73,Unattributed,8.0,3063.0,499817.0,19.0,13.0
1184961110319575040,4,307,7,10,3269,Google Ads ACI,10.0,2819.0,386846.0,6.0,null
1184961242893131776,10,553,7,13,143,Google Ads ACI,36.0,3593.0,852818.0,21.0,9.0
1184986838012538880,3,196,4,6,1894,Google Ads ACI,5.0,1644.0,122690.0,3.0,23.0
1184990438457614336,6,197,4,10,424,Google Ads ACI,6.0,1904.0,306721.0,9.0,5.0
1184995049381830656,3,131,3,9,2057,Organic,6.0,1737.0,178499.0,2.0,8.0
1184995968429330432,4,348,6,11,3835,Unattributed,21.0,3365.0,797266.0,5.0,29.0
1185003508181508096,8,257,5,10,1077,Google Ads ACI,6.0,2757.0,330742.0,10.0,null
1185004910949703680,7,145,4,9,135,TT-madhouse,9.0,1915.0,233159.0,9.0,1.0
1185005555387736064,4,310,5,11,2099,Unattributed,13.0,2879.0,373224.0,4.0,7.0
1185012931708858368,12,452,8,10,1942,Organic,13.0,5832.0,452644.0,18.0,8.0
1185013882112970752,9,505,7,11,65,Google Ads ACI,14.0,3585.0,553972.0,13.0,18.0
1185016025876275200,3,162,5,9,2497,Organic,6.0,2097.0,211466.0,3.0,10.0
1185023588743258112,5,312,5,10,795,Google Ads ACI,5.0,2005.0,285430.0,9.0,1.0
1185025665003425792,3,111,3,8,1591,Google Ads ACI,6.0,1241.0,132919.0,2.0,1.0
1185026848296280064,3,67,2,3,1203,Google Ads ACI,3.0,1103.0,126933.0,2.0,2.0
1185057265749594112,4,151,5,9,2128,Google Ads ACI,8.0,1728.0,219812.0,4.0,2.0
1185066355708137472,2,0,2,2,50,Google Ads ACI,1.0,null,517.0,1.0,null
1185084835174027264,4,269,4,9,1481,Organic,4.0,2421.0,321710.0,3.0,10.0
1185106246559080448,3,45,2,3,685,Google Ads ACI,4.0,585.0,32754.0,2.0,null
1185110713681588224,8,447,4,10,379,TT-madhouse,9.0,2929.0,299907.0,16.0,10.0
1185136407010615296,11,676,9,16,57,Unattributed,34.0,4707.0,1431929.0,28.0,41.0
1185148327033835520,9,311,6,14,143,Google Ads ACI,17.0,3193.0,901146.0,17.0,19.0
1185152981234884610,2,56,2,2,800,Google Ads ACI,1.0,750.0,500.0,1.0,null
1185157899173761028,5,271,6,12,1846,Unattributed,10.0,2536.0,577082.0,5.0,2.0
1185163932109647872,7,171,4,9,2,Organic,5.0,2602.0,291986.0,13.0,4.0
1185166799713349632,7,301,3,10,1766,Google Ads ACI,7.0,2566.0,407298.0,7.0,9.0
1185208381573439488,8,130,4,9,792,Google Ads ACI,4.0,2572.0,306850.0,10.0,null
1185215236328665088,3,130,3,7,1255,Google Ads ACI,5.0,955.0,122551.0,3.0,null
1185219355487510528,9,217,5,8,420,Organic,8.0,1677.0,197020.0,10.0,17.0
1185257391487193088,3,140,3,9,315,Google Ads ACI,5.0,1255.0,197037.0,2.0,null
1185260048767528960,10,840,7,13,148,Google Ads ACI,18.0,4698.0,718706.0,23.0,27.0
1185264369181667328,4,196,3,9,362,Organic,5.0,1162.0,191057.0,6.0,2.0
1185282813721587712,10,363,7,12,817,Organic,9.0,3307.0,548709.0,12.0,5.0
1185286523356979200,6,452,8,14,3786,Google Ads ACI,12.0,4276.0,974547.0,7.0,43.0
1185287449526407168,5,79,3,4,46,Google Ads ACI,7.0,646.0,30670.0,4.0,null
1185289778325630976,5,83,3,9,249,Google Ads ACI,3.0,760.0,188530.0,6.0,2.0
1185302502413701128,4,83,3,8,1516,Google Ads ACI,7.0,1246.0,138847.0,3.0,7.0
1185302790486888450,7,83,3,9,171,Unattributed,14.0,1131.0,193483.0,6.0,2.0
1185305522107068416,8,150,5,11,306,Organic,8.0,2156.0,354860.0,12.0,2.0
1185307850432319488,7,379,6,11,263,Google Ads ACI,10.0,3233.0,466382.0,12.0,3.0
1185309106274045952,6,615,8,12,371,Google Ads ACI,24.0,3741.0,787639.0,7.0,26.0
1185310642161065984,3,280,6,10,2108,Unattributed,7.0,1658.0,399580.0,4.0,18.0
1185313949877280768,6,372,5,9,85,Google Ads ACI,6.0,2085.0,294441.0,11.0,null
1185313988829786112,3,283,4,8,993,Organic,7.0,1983.0,190315.0,3.0,2.0
1185320077164032002,7,259,6,12,170,Google Ads ACI,27.0,2980.0,573984.0,16.0,2.0
1185330153530597382,4,68,3,8,1289,Google Ads ACI,2.0,1539.0,195369.0,4.0,null
1185331571901603840,2,163,4,7,1294,Unity ads_MB,3.0,994.0,103632.0,2.0,5.0
1185335503226941440,2,73,3,7,376,Google Ads ACI,4.0,76.0,77722.0,1.0,null
1185339443557445632,10,225,6,10,888,Google Ads ACI,12.0,3438.0,408830.0,15.0,16.0
1185339765415747584,6,432,6,9,271,Google Ads ACI,10.0,3011.0,319591.0,6.0,8.0
1185345167364726784,3,99,4,7,1386,Organic,5.0,1086.0,105950.0,2.0,1.0
1185352289477464064,6,456,7,13,4652,Organic,16.0,3982.0,830409.0,6.0,34.0
1185370989421146112,6,196,6,9,2984,Organic,9.0,2584.0,308943.0,5.0,2.0
1185375049037656064,4,791,9,12,199,Organic,19.0,3869.0,791502.0,9.0,11.0
1185382684382203904,6,172,4,9,1047,Organic,6.0,1987.0,273552.0,6.0,null
1185388676813688832,9,287,5,8,1,Unity ads_MB,6.0,1751.0,163944.0,11.0,2.0
1185400044577103872,9,346,6,14,944,Organic,20.0,4434.0,748800.0,15.0,17.0
1185424170037547012,10,635,5,13,2294,Google Ads ACI,11.0,4654.0,638629.0,14.0,33.0
1185464253046329344,3,152,3,10,1926,Organic,6.0,1476.0,241393.0,2.0,null
1185490443421356034,8,349,6,10,209,Google Ads ACI,8.0,2759.0,304450.0,15.0,7.0
1185513492841504768,4,256,5,12,1970,Organic,7.0,2660.0,468667.0,4.0,4.0
1185514267353296896,4,175,3,9,110,Tiktok Installs,5.0,990.0,211811.0,6.0,null
1185548438410895360,8,226,6,10,149,Google Ads ACI,22.0,3299.0,373232.0,14.0,22.0
1185550795102228480,5,238,5,11,1457,Organic,5.0,2187.0,358703.0,7.0,null
1185556963421851648,3,126,3,9,2726,Unattributed,5.0,2326.0,298803.0,2.0,null
1185557454725844992,8,246,6,10,428,Google Ads ACI,14.0,2678.0,383679.0,14.0,11.0
1185562836517007360,4,407,7,10,2143,Google Ads ACI,9.0,3113.0,428858.0,6.0,5.0
1185571068035735552,6,209,6,11,2692,Google Ads ACI,13.0,3042.0,450327.0,6.0,14.0
1185576499781050368,10,763,9,16,231,Organic,22.0,4271.0,1164185.0,25.0,18.0
1185578334931656704,7,1003,9,14,1400,Unattributed,14.0,4890.0,824933.0,18.0,18.0
1185589279393320960,12,1295,19,17,45,Google Ads ACI,40.0,7065.0,1891535.0,39.0,null
1185634463682400256,10,314,6,10,224,Google Ads ACI,8.0,2774.0,441924.0,16.0,28.0
1185639987358470144,4,193,5,10,2195,Organic,7.0,1745.0,282839.0,4.0,1.0
1185644023080030208,2,182,4,9,2281,Organic,5.0,1881.0,295693.0,2.0,null
1185645472040103936,7,489,6,11,3107,Google Ads ACI,15.0,3897.0,416992.0,8.0,6.0
1185648166624567296,5,207,4,10,1346,Unattributed,8.0,2226.0,264837.0,6.0,12.0
1185648179006148612,2,56,2,2,433,Google Ads ACI,2.0,383.0,1010.0,1.0,null
1185653803307769856,2,56,2,2,478,TT-madhouse,3.0,428.0,860.0,1.0,null
1185663325338345472,9,575,9,10,472,Google Ads ACI,18.0,3672.0,483063.0,19.0,18.0
1185678081101139968,8,307,6,11,596,Google Ads ACI,8.0,2746.0,411905.0,14.0,12.0
1185678321401208838,2,10,1,2,50,Unattributed,1.0,null,null,1.0,null
1185680004990640128,12,1211,10,17,1759,Organic,33.0,8399.0,1709162.0,33.0,48.0
1185690105826783232,8,385,5,10,883,Organic,14.0,3433.0,403764.0,14.0,25.0
1185696398432018432,7,167,3,8,310,Organic,3.0,1460.0,209034.0,7.0,1.0
1185700773888012288,4,179,4,9,181,Organic,5.0,1501.0,241330.0,4.0,2.0
1185712222928637958,3,234,5,9,2282,Google Ads ACI,6.0,1882.0,250878.0,4.0,2.0
1185713961425707008,2,50,3,3,429,Organic,3.0,329.0,35932.0,1.0,null
1185725506578821120,10,679,13,12,1,Organic,26.0,4721.0,878064.0,22.0,null
1185731151264755716,10,694,8,14,1026,Google Ads ACI,15.0,4516.0,1095262.0,16.0,28.0
1185731933158514719,4,269,6,11,2655,Organic,12.0,2185.0,396963.0,5.0,16.0
1185736807426297858,6,685,9,11,4329,Google Ads ACI,30.0,5119.0,838600.0,8.0,8.0
1185742671885381632,3,273,6,9,2461,Organic,12.0,2246.0,307341.0,5.0,3.0
1185751400211030016,7,527,7,11,629,Organic,8.0,3079.0,450524.0,16.0,5.0
1185753999651905536,3,0,2,2,185,Organic,2.0,435.0,750.0,2.0,null
1185754771496112128,5,267,6,11,3865,Organic,19.0,3390.0,472602.0,5.0,31.0
1185757852145291266,5,201,3,9,42,Tiktok Installs,14.0,1142.0,219182.0,8.0,4.0
1185765874225651712,7,305,5,11,59,Organic,9.0,2509.0,463625.0,14.0,18.0
1185772707862548480,11,411,7,11,240,Organic,18.0,4190.0,564311.0,22.0,13.0
1185773579673808896,3,160,3,9,1801,Google Ads ACI,6.0,1401.0,208524.0,3.0,1.0
1185776581193240578,10,89,3,3,146,Google Ads ACI,5.0,646.0,32144.0,8.0,3.0
1185776721308168192,8,703,8,13,501,Organic,22.0,4091.0,683575.0,17.0,7.0
1185778212261601282,2,159,3,7,1420,Google Ads ACI,4.0,1280.0,140351.0,2.0,1.0
1185784047125671936,4,0,3,3,168,Organic,3.0,668.0,33270.0,4.0,1.0
1185799679485415424,12,394,6,11,477,Unity ads_MB,11.0,3827.0,547478.0,22.0,16.0
1185805944194342912,5,617,7,11,318,Google Ads ACI,12.0,3788.0,598777.0,7.0,33.0
